primary_isbn13,title,author,publish_year,page_count,publisher,ol_edition_count,ol_subjects,ol_ebook_access,ol_languages,ol_first_publish_year,is_bestseller
9.79899E+12,Final Broadcast of the Midnight Cougar Club,Mandy Valentine,2026,,Secret Self Books,1,"['Fiction, erotica, general', 'Fiction, mystery & detective, general']",no_ebook,['eng'],2026,0
9.7897E+12,Mirrors and Reflections- Personal Essay Book,Maliha Jahanzeb,2026,108,Daastan,1,"['personal essay book', 'modern poetry anthology book', 'short story anthology books', 'effects of traveling book', 'view about life book']",no_ebook,['eng'],2026,0
9.78197E+12,Church Abuse,Sophia Lorraine Wilson,2026,,Urban Publishing Club,1,['Religion'],no_ebook,['eng'],2026,0
9.79899E+12,Us Logic,Veridian Phoenix SoulSpark,2026,,Stygian Quill Press,1,"['Computers', 'Computer software']",no_ebook,['eng'],2026,0
9.7989E+12,Introductory Algebra 7e Lifetime Software + EBook (Inclusive Access),Hawkes Learning,2026,,Hawkes Learning Systems,1,['Mathematics'],no_ebook,['eng'],2026,0
9.78196E+12,Invisible Work,Tarcia Gilliam-Parrish,2026,,"Power of Engagement, The",1,"['Self-help techniques', 'Interpersonal relations']",no_ebook,['eng'],2026,0
9.78198E+12,Psychiatric Interview of Children and Adolescents,Daniel Carlat,2026,375,Lippincott Williams & Wilkins,1,"['Mental health services', 'Child psychiatry']",no_ebook,['eng'],2026,0
9.79833E+12,Research Projects MLS I (How to Write and Publish a Scientific Paper 6th Ed.) (vs OOP),LAD Custom Publishing Inc.,2026,,"LAD Custom Publishing, Incorporated",1,['Education'],no_ebook,['eng'],2026,0
9.79889E+12,Bagpipes & Buns,Erin Branscom,2026,,My Level 10 Life LLC,1,"['Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78176E+12,The Writers Retreat,Victoria Brownlee,2026,312,Affirm Press,2,"['Fiction', 'Thriller']",no_ebook,['eng'],2026,0
9.78194E+12,Imagen de Dios en la Persona de Jesús,Stephen W. Hiemstra,2026,,T2Pneuma Publishers LLC,2,"['Religion', 'Spirituality']",no_ebook,['eng'],2026,0
9.79899E+12,Mind Games,Bill Osborne,2026,,Bill Osborne,1,"['Fiction, action & adventure', 'Fiction, mystery & detective, general']",no_ebook,['eng'],2026,0
9.78195E+12,Gravity of Reality,Elly Flippen,2026,167,"Swann-Ryder Productions, LLC",1,['Mind and body'],no_ebook,['eng'],2026,0
9.79899E+12,Live Out Loud,Emmanuel Adewale,2026,,Dewalette Creations,1,['Spirituality'],no_ebook,['eng'],2026,0
9.79877E+12,Lockdown Doodles 2020,Denys N. Wheatley,2026,,Balboa Press,1,[],no_ebook,['eng'],2026,0
9.78197E+12,Amasian Way,Bartholomew Jae,2026,,Orchard Fire Publishing,1,"['Business', 'Self-help techniques']",no_ebook,['eng'],2026,0
9.7989E+12,Lead to Keep,Jesse Martin,2026,,selfpublishing.com,1,['Self-help techniques'],no_ebook,['eng'],2026,0
9.7983E+12,Unlikely Friends,Monica Arnaldo,2026,96,"Scholastic, Incorporated",1,[],no_ebook,['eng'],2026,0
9.78103E+12,Next Generation Crop Production for Agricultural Sustainability and Food Security,Belaghihalli N. Gnanesh,2026,234,Taylor & Francis Group,1,['Agriculture'],no_ebook,['eng'],2026,0
9.79834E+12,Global Perspectives on Dynamic Career and Human Resource Management,Chi Maher,2026,,IGI Global Scientific Publishing,1,['Personnel management'],no_ebook,['eng'],2026,0
9.7989E+12,Anchor Your Mind,Kiran Ale,2026,,"Jha, Jaya",1,['Self-help techniques'],no_ebook,['eng'],2026,0
9.79899E+12,Keys for Happiness & Other Helpful Concepts,Steven Kuhn,2026,,"Kuhn, Steven P",1,"['Self-help techniques', 'Religion']",no_ebook,['eng'],2026,0
9.79899E+12,Dozzina,S. Lucia Kanter St. Amour,2026,,Pactum Factum Press,1,"['Literature, collections', 'Family']",no_ebook,['eng'],2026,0
9.7989E+12,Live on Purpose,Austin R. Henderson,2026,,selfpublishing.com,1,['Self-help techniques'],no_ebook,['eng'],2026,0
9.79833E+12,"2026 Second International Conference on Intelligent Systems for Communication, IoT and Security (ICISCoIS)",IEEE Staff,2026,,IEEE,1,['Technology'],no_ebook,['eng'],2026,0
9.79899E+12,Kidd,"Stoewe, Russell, 3rd",2026,,Centerfield Productions,1,"['Fiction, thrillers, general', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78097E+12,Skeleton Street,Michelle Thooft,2026,,Sword & Trowel Publishing,1,"[""Children's fiction"", 'Wit and humor']",no_ebook,['eng'],2026,0
9.78173E+12,Tales,Dekker Green,2026,,KI,1,"['Fiction, fantasy, general', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78074E+12,Miffy Sticker Tin,Galison,2026,,Galison,1,[],no_ebook,['eng'],2026,0
9.7989E+12,City of Silver and Gold,Miles Liss,2026,,FLP Media Inc,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2026,0
9.79899E+12,Alabama Nature in Five Series : Trees,Bill Deutsch,2026,,MindBridge Press,1,"['Education', 'Science']",no_ebook,['eng'],2026,0
9.78196E+12,Truth Exposed,Huckleberry Rahr,2026,,"Rahr, Huckleberry",1,"['Fiction, fantasy, general', 'Fiction, lgbtq+, gay']",no_ebook,['eng'],2026,0
9.7989E+12,Enterprise Software Selection Playbook,Will Bachman,2026,,Umbrex Press,1,['Business'],no_ebook,['eng'],2026,0
9.78889E+12,Nature and Architecture,Fulvio Irace,2026,248,"Rizzoli International Publications, Incorporated",1,[],no_ebook,['eng'],2026,0
9.78139E+12,Ecosystemic Counselling with Children and Young Pe Ople,Murphy,2026,256,"Wiley & Sons, Limited, John",1,[],no_ebook,['eng'],2026,0
9.78083E+12,Ethans Challenge,Arnold Ytreeide,2026,224,Kregel Publications,1,"[""Children's fiction""]",no_ebook,['eng'],2026,0
9.78037E+12,Deception at Walsh Creek,B. J. Daniels,2026,224,Harlequin Enterprises ULC,2,"['Fiction, romance, suspense', 'Fiction, mystery & detective, police procedural', 'Fiction, romance, police & law enforcement']",no_ebook,['eng'],2026,0
9.78197E+12,Innards,Rob Guillory,2026,,Ignition Press,3,"['Fiction, horror, general', 'Fiction, action & adventure']",no_ebook,['eng'],2026,0
9.799E+12,Through,Deleah Tishay,2026,,Deleah Tishay,1,"['Fiction, general']",no_ebook,['eng'],2026,0
9.7989E+12,"Small Budget, Big Dreams",Abdoulaye Amie Soumah,2026,,Book Writing Maestros,1,"['Fiction, general']",no_ebook,['eng'],2026,0
9.79822E+12,Sultry Secrets of a Prison Therapist,Tiffany Grant,2026,,"Grant, Tiffany",1,"['Fiction, psychological', 'Fiction, general']",no_ebook,['eng'],2026,0
9.78197E+12,Grand Forks,Joe Cozart,2026,,GMJoe Consulting,1,"['Political science', 'Social sciences']",no_ebook,['eng'],2026,0
9.799E+12,Beans Waits for Easter,Lisa Hamilton,2026,,BarkingMadFarmStudioandPress,1,"[""Children's fiction"", 'Pets']",no_ebook,['eng'],2026,0
9.7989E+12,Recetas Fáciles para Diabéticos,Lucrecia Hyun,2026,,"Tumi Technology Co., Ltd.",1,['Cooking'],no_ebook,['eng'],2026,0
9.78164E+12,Walking Through Proverbs,Viola Gainey,2026,,Opportune Independent Publishing Co.,1,['Psychology'],no_ebook,['eng'],2026,0
9.78024E+12,Coco Wyo,Coco Wyo,2026,576,"Penguin Books, Limited",1,['Holiday decorations'],no_ebook,['eng'],2026,0
9.79889E+12,The Palace and the Plot,Savannah Valerin,2026,,Franklin Publishers,1,['Spirituality'],no_ebook,['eng'],2026,0
9.78144E+12,Extreme! Scratch and Sketch Unicorns,Peter Pauper Press Inc.,2026,64,"Peter Pauper Press, Incorporated",1,[],no_ebook,['eng'],2026,0
9.79899E+12,Raising Resilient Kids in the Age of Anxiety,Bharat Agrawal,2026,,CalmNest LLC,1,"['Parenting', 'Mind and body']",no_ebook,['eng'],2026,0
9.78153E+12,Weight of Angels,John Boyne,2026,624,Transworld Publishers Limited,1,[],no_ebook,['eng'],2026,0
9.7807E+12,Love,Axel Scheffler,2026,24,Scholastic,1,[],no_ebook,['eng'],2026,0
9.79899E+12,Pearl's Storm,Samantha Hickey,2026,,"Hickey, Samantha",1,"['Fiction, fantasy, general', 'Fiction, short stories (single author)']",no_ebook,['eng'],2026,0
9.78173E+12,Energy We Use,Katie Woolley,2026,32,Rosen Publishing Group,1,[],no_ebook,['eng'],2026,0
9.7989E+12,Newborn Logbook,Heena,2026,,"Jha, Jaya",1,"[""Children's fiction""]",no_ebook,['eng'],2026,0
9.78098E+12,Lifestyle Guide to Saving Your Memory,Marla Heller,2026,,Amidon Press,1,"['Health', 'Self-help techniques']",no_ebook,['eng'],2026,0
9.78125E+12,How to Cook a Wolf,M. F. K. Fisher,2026,,Picador,1,"['Cooking', 'Gastronomy']",no_ebook,['eng'],2026,0
9.78196E+12,Wolf Redeemed,Ella Sheridan,2026,,Ella Sheridan,1,"['Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78197E+12,The Bugle Call,Mozuku Sora,2026,200,VIZ Media LLC,1,[],no_ebook,['eng'],2026,0
9.78197E+12,Life Abounding,Barry Michels,2026,192,Penguin Publishing Group,1,[],no_ebook,['eng'],2026,0
9.78181E+12,Teaching and Making Peace in Every Relationship,Laura L. Finley,2026,200,Emerald Publishing Limited,1,"['Violence', 'Sociology', 'Gender identity']",no_ebook,['eng'],2026,0
9.78197E+12,Titan,Jenna Pederson,2026,,Argo Publishing,1,"[""Children's fiction"", 'Memoirs', 'Psychology', 'Family']",no_ebook,['eng'],2026,0
9.78196E+12,Gods and Monsters,Jake Anderson,2026,,Anderson House Publishing LLC,1,"['Fiction, fantasy, general', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.7989E+12,Full Life Cycle Maintenance Technology for Highways,Jianhui An,2026,,Cypedia International Union of Scientific & Technological Scholars,1,['Technology'],no_ebook,['eng'],2026,0
9.78303E+12,Jean-Baptiste de Lamarck  and 150 Years Of 'Lamarckism',Martin Battran,2026,630,Springer,1,[],no_ebook,['eng'],2026,0
9.78196E+12,Upside down Leader,Billy Moyer,2026,192,SOS PUBLISHING,1,"['Business', 'Self-help techniques']",no_ebook,['eng'],2026,0
9.78103E+12,Managing the Cultural Industries,James Roberts,2026,318,"Routledge, Chapman & Hall, Incorporated",1,[],no_ebook,['eng'],2026,0
9.79877E+12,Conversation,Jonathan Russell Clark,2026,160,Bloomsbury Publishing Plc,1,[],no_ebook,['eng'],2026,0
9.78147E+12,Black Lives in Scotland,Jeanette R. Davidson,2026,384,Edinburgh University Press,1,[],no_ebook,['eng'],2026,0
9.78174E+12,You Grow Girl,LaToya Bankston,2026,,"TdotGrow, LLC.",1,"['Self-help techniques', 'Mind and body']",no_ebook,['eng'],2026,0
9.799E+12,"Certainly, Sonder",Sarah Powlison,2026,32,Nice Little Skiff Press,1,"[""Children's fiction"", 'Fiction, general']",no_ebook,['eng'],2026,0
9.79823E+12,Finding Mariella,Janet Duros-McClearen,2026,,MARIE DUROS AUTHOR,1,"['Fiction, short stories (single author)', 'Interpersonal relations']",no_ebook,['eng'],2026,0
9.7989E+12,Thrice Married to a Salted Fish (Novel) Vol. 4,Bi Ka Bi Ka Bi,2026,436,"Seven Seas Entertainment, LLC",1,[],no_ebook,['eng'],2026,0
9.78125E+12,Dungeons and Danger,Elizabeth Penney,2026,288,St. Martin's Press,1,"['Fiction, mystery & detective, cozy, general', 'Fiction, mystery & detective, international crime & mystery']",no_ebook,['eng'],2026,0
9.78169E+12,Nest of Lies,Lexi C. Foss,2026,,"Ninja Newt Publishing, LLC",1,"['Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78167E+12,Self-Awareness and Psychological Development in Biblical Narratives,Royce Anderson,2026,256,Bloomsbury Academic & Professional,1,"['Psychology, religious']",no_ebook,['eng'],2026,0
9.78176E+12,Sins We Inherit,Liesel Edis,2026,,"Edis, Liesel",1,"['Fiction, thrillers, suspense', 'Fiction, action & adventure']",no_ebook,['eng'],2026,0
9.7814E+12,Conscripting Breadwinner Soldiers in the Late Ottoman Empire,Kate Dannies,2026,312,Edinburgh University Press,1,[],no_ebook,['eng'],2026,0
9.78143E+12,Stick It - Cozy Crime Scenes,Elodie Boyer,2026,32,"TOKYOPOP, Incorporated",1,[],no_ebook,['eng'],2026,0
9.7989E+12,White Lilies in Spring,Reinelle Vespera,2026,,Staten House,1,"['Fiction, fantasy, general']",no_ebook,['eng'],2026,0
9.78303E+12,Band Structure Calculation of Photonic Crystals,Jiguang Sun,2026,115,Springer,1,[],no_ebook,['eng'],2026,0
9.78197E+12,Marraige Ethos,David and Darlena Housefield,2026,,Hemingway Publishers,1,['Biography'],no_ebook,['eng'],2026,0
9.799E+12,Chimera Uprising,Lance Coss,2026,,Coss,1,"['Fiction, thrillers, suspense', 'Fiction, science fiction, general']",no_ebook,['eng'],2026,0
9.79899E+12,Petals,ChaCha Israel,2026,,"Israel, ChaCha",1,"['Poetry (poetic works by one author)', 'Poetry, collections']",no_ebook,['eng'],2026,0
9.799E+12,Her Soul in Bloom,Khin Lay Maw,2026,,Khinspirations Creative Designs LLC,1,"['Art', 'Self-help techniques']",no_ebook,['eng'],2026,0
9.78173E+12,Each One Blooms,Teresa Anne Power,2026,32,APG Sales & Distribution Services,1,"[""Children's fiction"", 'Family']",no_ebook,['eng'],2026,0
9.78098E+12,Donald's Defenders : Make Comics Great Again,Steve Zinngrabe,2026,,Triumph Comics LLC,1,"['Fiction, action & adventure', 'Fiction, thrillers, espionage']",no_ebook,['eng'],2026,0
9.79899E+12,To Break a Blood Oath,N. E. Sealover,2026,,Midnight Sea Publishing LLC,1,"['Fiction, fantasy, general', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.79833E+12,Faith and Justice in World Christianity,LAD Custom Publishing Inc.,2026,,"LAD Custom Publishing, Incorporated",1,['Education'],no_ebook,['eng'],2026,0
9.78107E+12,Membrane Processes,Marco Di Luccio,2026,148,Springer,1,[],no_ebook,['eng'],2026,0
9.78982E+12,Digital Revolution for the Vulnerable,Pranab Kumar Panday,2026,198,Palgrave Macmillan,1,[],no_ebook,['eng'],2026,0
9.78104E+12,Embracing Wellness,Lifan Zhang,2026,,CRC Press LLC,1,[],no_ebook,['eng'],2026,0
9.79899E+12,Fairy Tale Fiasco,Jason Joyner,2026,,Legend Bound Books,1,"['Fiction, fantasy, general']",no_ebook,['eng'],2026,0
9.79899E+12,Sandbox Comic Anthology,Paul Schoeni,2026,232,"Sandbox Comics, LLC",1,"['Comics & graphic novels, general', ""Children's fiction""]",no_ebook,['eng'],2026,0
9.78142E+12,Penelope Positano and the Super-Secret Pen Pal,Katie Cotugno,2026,80,"Abrams, Inc.",1,[],no_ebook,['eng'],2026,0
9.78082E+12,Off the Wall,Juana Martinez-Neal,2026,56,"Holiday House, Incorporated",1,"[""Children's fiction""]",no_ebook,['eng'],2026,0
9.7989E+12,Social Survival Guide for Kids,Rick zhang,2026,,ZHIDIAN INTERNATIONAL (USA) LLC,1,['Education'],no_ebook,['eng'],2026,0
9.78982E+12,Climate Crises and Public Health Challenges,Pritam Ghosh,2026,250,Springer,1,[],no_ebook,['eng'],2026,0
9.7989E+12,Research on Translation Teaching from the Perspective of Cross-Cultural Communication,Yan Yang,2026,,Cypedia International Union of Scientific & Technological Scholars,1,"['Language and languages, study and teaching']",no_ebook,['eng'],2026,0
9.78197E+12,Book of Girl,L. M. Francis,2026,,Timemarcher Books,1,"['Fiction, general', 'Fiction, lgbtq+, gay']",no_ebook,['eng'],2026,0
9.79839E+12,Taming the Beast,Yossi Feintuch,2026,234,Wipf & Stock Publishers,2,['Christian ethics'],no_ebook,['eng'],2026,0
9.79899E+12,Arcton : from Ingala to the Wastes : Book 1,Eliana Falcón-Dvorsky,2026,,cosmographia,1,"['Fiction, fantasy, general', 'Games']",no_ebook,['eng'],2026,0
9.78164E+12,Leadership Rx,Liz Kwo,2026,236,Health Administration Press,1,['Public health'],no_ebook,['eng'],2026,0
9.78165E+12,"2026 MGGA, MGGA, Morris & Garritano Custom Georgia Digital Notices and Paper Poster",California Chamber of Commerce,2026,,California Chamber of Commerce,1,['Business'],no_ebook,['eng'],2026,0
9.78167E+12,John Chrysostom,Samantha L. Miller,2026,172,Wipf & Stock Publishers,1,['Discipling (christianity)'],no_ebook,['eng'],2026,0
9.78197E+12,Ones Who Call Back,Diane Kann,2026,,Kannceptual Creations LLC,1,"['Fiction, general']",no_ebook,['eng'],2026,0
9.78195E+12,Blood Year Daughter,G. G. Silverman,2026,222,Creature Publishing,1,[],no_ebook,['eng'],2026,0
9.7989E+12,Diary of Yiyin Hall (Vol. II: 1930-1933),Yu Wu,2026,,CHUANXIAN PUBLISHER LLC,1,"['Literature, collections']",no_ebook,['eng'],2026,0
9.79826E+12,"Soviet Policies on Gender, Education and Culture",Franziska Haug,2026,230,Vernon Press,1,[],no_ebook,['eng'],2026,0
9.79839E+12,Here Is Wisdom,Jin Wook Kim,2026,274,Wipf & Stock Publishers,1,[],no_ebook,['eng'],2026,0
9.7989E+12,Great Tree of Iris,Jess`` Skultety,2026,,Rainbow Publishing ltd.,1,"['Fiction, lgbtq+, gay', 'Fiction, fantasy, general']",no_ebook,['eng'],2026,0
9.78035E+12,Love Song,Elle Kennedy,2026,516,Piatkus Books,1,[],no_ebook,['eng'],2026,0
9.79899E+12,Touch Me,Shanna Rogers,2026,,Shanna M. Rogers,1,"['Fiction, romance, general', 'Fiction, fantasy, general']",no_ebook,['eng'],2026,0
9.78197E+12,21 Days to More Sales for Authors,Julia A. Royston,2026,,BK Royston Publishing,1,['Business'],no_ebook,['eng'],2026,0
9.79837E+12,Where the Heart Finds Its Rhythm,Dorissa M. Adams,2026,,Xlibris Corporation LLC,1,[],no_ebook,['eng'],2026,0
9.78164E+12,Organizational Development Essentials You Always Wanted to Know,Vibrant Publishers,2026,,Vibrant Publishers,1,"['Business', 'Reference books']",no_ebook,['eng'],2026,0
9.79823E+12,Understanding and Forecasting Inflation in Timor-Leste,Kohei Asao,2026,24,International Monetary Fund,2,[],no_ebook,['eng'],2026,0
9.799E+12,FOXP3 Protocol for Women,Ray Wisniewski,2026,,"Intelligent Technologies.ai, LLC",1,"['Health', 'Medicine']",no_ebook,['eng'],2026,0
9.79834E+12,Nanomaterial Toxicity and Their Impact on Human Health,Syam Sundar Lingala,2026,,IGI Global Scientific Publishing,1,[],no_ebook,['eng'],2026,0
9.799E+12,American Babylon : A War Scroll - Zechariah 5,Al C. Ezra,2026,,"Way Books, The",1,"['Religion', 'World history']",no_ebook,['eng'],2026,0
9.79822E+12,Last Time for Everything,Evan S. Porter,2026,336,Penguin Publishing Group,1,"['Fiction, romance, romantic comedy', 'Fiction, women', 'Fiction, romance, contemporary']",no_ebook,['eng'],2026,0
9.79822E+12,Locke-Ing and un-Locke-ing the Declaration of Independence,Lynn Uzzell,2026,256,Bloomsbury Publishing Plc,1,[],no_ebook,['eng'],2026,0
9.78082E+12,Cloud Builder,Weston Morrow,2026,88,Liverpool University Press,1,"['Death, poetry']",no_ebook,['eng'],2026,0
9.78197E+12,"Girl Like Me, Flawed but FAVORED",Erica Murphy,2026,,Silver Bangles Productions,1,"['Memoirs', 'Self-help techniques']",no_ebook,['eng'],2026,0
9.799E+12,The Serpent Firewall,Shreedhar Murthy,2026,,BodhaPlay,1,"[""Children's fiction"", 'Religion']",no_ebook,['eng'],2026,0
9.78192E+12,I Can't Sleep,Emma Farrarons,2026,,Rocket Bird Books,1,[],no_ebook,['eng'],2026,0
9.78147E+12,Pig,Matilde Pratesi,2026,336,"Little, Brown Book Group Limited",1,[],no_ebook,['eng'],2026,0
9.78197E+12,Fortune and Glass,John Mutter,2026,375,Left Field Publishing,1,"['Fiction, historical, general', 'Fiction, general']",no_ebook,['eng'],2026,0
9.79839E+12,First Protestant Martyr in Korea from Wales,Yoo Hae-seok,2026,156,Wipf & Stock Publishers,1,[],no_ebook,['eng'],2026,0
9.78184E+12,Rosslyn Chapel,Michael T. R. B. Turnbull,2026,294,"History Press Limited, The",1,[],no_ebook,['eng'],2026,0
9.78197E+12,Friendless,VaNessa Dawson,2026,,Second Season Press,1,"['Family', 'Interpersonal relations']",no_ebook,['eng'],2026,0
9.78139E+12,My Coworker Is a Robot,Jon Swartz,2026,208,"Wiley & Sons, Limited, John",1,"['Artificial intelligence', 'Human-computer interaction', 'Computers, social aspects']",no_ebook,['eng'],2026,0
9.78181E+12,God in the Machine,Emmanuel Grimaud,2026,232,"Berghahn Books, Incorporated",1,[],no_ebook,['eng'],2026,0
9.7989E+12,Anne James,Eileen Vernon,2026,,Writer Cosmos,3,"['Fiction, historical, general']",no_ebook,['eng'],2026,0
9.78183E+12,International Management Behavior,Sunil Tiwari,2026,,"Wiley & Sons, Limited, John",1,[],no_ebook,['eng'],2026,0
9.78177E+12,Winter Count,Mark Gallup,2026,224,RMB Rocky Mountain Books,1,"['Skis and skiing', 'Mountaineering', 'Snowboarding']",no_ebook,['eng'],2026,0
9.78019E+12,English File Fifth Edition : Advanced Plus : Workbook Without Key,Christina Latham-Koenig,2026,,Oxford University Press,1,[],no_ebook,['eng'],2026,0
9.7989E+12,My Lord Psalm 91,Lisa Torres,2026,,"Trilogy Christian Publishing, Inc.",2,['Religion'],no_ebook,['eng'],2026,0
9.79899E+12,We'll All Be Better People,Paul Bowers,2026,,Turning Plow Press,1,"['Fiction, short stories (single author)', 'Fiction, general']",no_ebook,['eng'],2026,0
9.78199E+12,"This Moment, Every Moment",Nicola Cummins,2026,388,Otago University Press,1,[],no_ebook,['eng'],2026,0
